file_name,transcript,label
6_0_d4.wav,What eye shadow do you think is the most fit for me?,question
7_1_d4.wav,I think pink eye shadow is popular among Chinese people.,statement
8_0_d4.wav,How do you protect yourself from chapped lips?,question
9_1_d4.wav,"I suggest you use lipstick, which also accentuates your lips.",statement
10_0_d4.wav,How did you grow such long nails?,question
11_1_d4.wav,You have to pay attention to trimming them from time to time.,statement
0_0_d5.wav,"Excuse me, could you tell me where you have got that music book?",directive
1_1_d5.wav,"Certainly. Let me see. Oh, it's on that shelf.",commissive
2_0_d5.wav,"Uh, it's too high. I can't reach it. Could you help me?",directive
3_1_d5.wav,Of course. Here you are.,commissive
4_0_d5.wav,Thank you very much.,statement
0_0_d6.wav,"Hi, this is Quipu Corporation. Is that Miss Zhang?",question
1_1_d6.wav,"Yes speaking. Umm, is there anything I can do for you?",question
2_0_d6.wav,I'm calling to tell you the items you are supposed to bring for the interview the day after tomorrow.,directive
3_1_d6.wav,What do I need to take with me?,question
4_0_d6.wav,"You'd better bring the diploma, identification card and several copies of your resume.",directive
0_0_d7.wav,"Hello? This is John Smith. Can I speak to Mrs. White, please?",directive
1_1_d7.wav,This is Mrs. White speaking.,commissive
2_0_d7.wav,"Hi. I understand that you have a house for sale, haven’t you?",question
3_1_d7.wav,Yes.,statement
4_0_d7.wav,Umm I’d like to know more about it.,directive
5_1_d7.wav,Can you come to my office this afternoon at three o’clock?,directive
6_0_d7.wav,OK. I will be there.,commissive
7_1_d7.wav,Thank you for calling. Goodbye.,commissive
8_0_d7.wav,Bye.,statement
0_0_d8.wav,Can I help you?,question
1_1_d8.wav,"Eh, I am looking for a porter, do you know where I can find one?",question
2_0_d8.wav,There are so many here. The men with red hats are the porters.,statement
3_1_d8.wav,What's the charge?,question
4_0_d8.wav,"Well, it depends how many pieces of luggages you have.",statement
5_1_d8.wav,Thank you.,statement
0_1_d9.wav,Excuse me? Do you have anything for a carsickness?,directive
1_0_d9.wav,"Yes, but you look fine.",commissive
2_1_d9.wav,"Oh, it's for my brother. The little boy over there. He is getting a carsickness.",statement
3_0_d9.wav,Poor boy! But don't worry. Here are two pills made in Germany. It's really effective. He will be just fine.,statement
4_1_d9.wav,Thank you so much.,statement
5_0_d9.wav,"Take some with you next time, just in case.",statement
6_1_d9.wav,"Sorry to interrupt, but my brother is still sleeping.",statement
7_0_d9.wav,You mean the boy who felt carsick just now?,question
8_1_d9.wav,Yes. It's so strange that he slept all the time after taking the pills.,statement
9_0_d9.wav,"Oh, sorry, maybe I gave you the wrong medicine.",statement
10_1_d9.wav,What?,question
11_0_d9.wav,It's just sleeping pills made in America which is also very good. But don't worry. It has no undesirable side-effects.,statement
12_1_d9.wav,I see.,statement
0_1_d10.wav,"Hello, Tom!",statement
1_0_d10.wav,"Hello, Skylar!",statement
2_1_d10.wav,How are you doing?,question
3_0_d10.wav,Not bad. What about you?,question
4_1_d10.wav,I'm just a little tired.,statement
5_0_d10.wav,Why?,question
6_1_d10.wav,I have a lot of work to do in the company recently.,statement
7_0_d10.wav,How is your family?,question
8_1_d10.wav,"Pretty fine, thanks.",statement
9_0_d10.wav,Where are you going now?,question
10_1_d10.wav,"I am going to buy a new air conditioner for my parents. Oh, it’s two o’clock. I must go now.",statement
11_0_d10.wav,"OK, see you next time.",statement
12_1_d10.wav,See you.,statement
0_1_d11.wav,When’re you getting married?,question
1_0_d11.wav,We planned our wedding for next May.,statement
2_1_d11.wav,Why so late? Didn’t she want to get married this October?,question
3_0_d11.wav,"Yeah, I did. But my fiancee has an important project.",statement
4_1_d11.wav,"That’s really a shame. By the way, who will be the bridesmaid?",question
5_0_d11.wav,"Julie’s friend, Mary. And John will be the best man.",statement
6_1_d11.wav,Wow! I’m very excited about your ceremony.,statement
0_1_d12.wav,I just had a terrible week.,statement
1_0_d12.wav,What a shame!,statement
2_1_d12.wav,I fell down and hurt my arm.,statement
3_0_d12.wav,That's too bad.,statement
4_1_d12.wav,Then my son drove into a tree.,statement
5_0_d12.wav,I'm sorry to hear that.,statement
6_1_d12.wav,The dog bit the delivery boy.,statement
7_0_d12.wav,What a pity!,statement
8_1_d12.wav,And a storm blew our roof away.,statement
9_0_d12.wav,"Ho, no!",statement
0_1_d13.wav,"Jeff, I'm going to the supermarket. Do you want to come with me?",directive
1_0_d13.wav,I think the supermarket is closed now.,commissive
2_1_d13.wav,"Oh, When does it close?",question
3_0_d13.wav,It closes at seven on Sundays.,statement
4_1_d13.wav,That's too bad.,statement
5_0_d13.wav,"Don't worry, we can go tomorrow morning. It opens at eight.",directive
6_1_d13.wav,Alright. What do you want to do now?,question
7_0_d13.wav,Let's take a walk for a half an hour. My sister will get here at about 8: 30PM and then we can all go out to dinner.,directive
8_1_d13.wav,Where does she live?,question
9_0_d13.wav,She lives in San Francisco.,statement
10_1_d13.wav,How long has she lived there?,question
11_0_d13.wav,I think she's lived there for about ten years.,statement
12_1_d13.wav,That's a long time. Where did she live before then?,question
13_0_d13.wav,San Diego.,statement
0_0_d14.wav,"Umm excuse me? Can you do me a favor, please?",directive
1_1_d14.wav,"It's my pleasure, what can I do for you?",question
2_0_d14.wav,I'm from England and I'm trying to make a travel plan for today.,statement
3_1_d14.wav,What brings you here?,question
4_0_d14.wav,I'm a flight attendant and I'm here on vacation.,statement
5_1_d14.wav,Where are you staying?,question
6_0_d14.wav,I live in the Holiday Inn Lido Hotel.,statement
7_1_d14.wav,"Oh, it's not very far. And as far as I know it is a fancy place.",statement
8_0_d14.wav,"Yes, it is. Do you know where I can get a town map?",question
9_1_d14.wav,"We sell them, right here.",statement
10_0_d14.wav,"Great, do you have any for foreigners? I mean English version?",question
0_0_d15.wav,There will be another sandstorm here tomorrow.,statement
1_1_d15.wav,It's the fourth one this year. Isn't it horrible.,question
2_0_d15.wav,Yes. We should plant more trees and grass to stop the sand from spreading.,statement
3_1_d15.wav,It may take many years for the trees to grow. I hope people will stop cutting down trees.,statement
4_0_d15.wav,But we need the wood.,statement
5_1_d15.wav,But we can't destroy our forests to get the wood.,statement
0_1_d16.wav,"Umm I am not certain, but I think I might ask to be considered for the new job.",statement
1_0_d16.wav,Why are you considering trying for it?,question
2_1_d16.wav,"I think that I might like it, but I am still thinking about it.",statement
3_0_d16.wav,What is it about this job that appeals to you?,question
4_1_d16.wav,I think that I would enjoy the position but there isn't a lot of creativity involved.,statement
5_0_d16.wav,"Yes, you could be right. There is a lot to consider.",statement
6_1_d16.wav,I am also wondering about the pay.,statement
7_0_d16.wav,Would a slight decrease in pay be worth it for a new opportunity for growth?,question
8_1_d16.wav,I am thinking that might be the case.,statement
9_0_d16.wav,I think you should give it a shot. What do you have to lose? You can always change your mind.,statement
0_1_d17.wav,Seattle restaurant. Is there anything I can do for you?,question
1_0_d17.wav,I would like to book a table for five at seven tonight.,statement
2_1_d17.wav,"Umm, may I have your name, please?",question
3_0_d17.wav,Michael.,statement
4_1_d17.wav,"OK, sir. We will arrange it for you.",statement
0_1_d18.wav,I've brought this dress back to exchange it.,directive
1_0_d18.wav,"That's not a problem. Leave it with me, and find something that you like.",commissive
2_1_d18.wav,I was hoping you'd have something on sale today.,directive
3_0_d18.wav,Umm we have nothing on sale today. But we're having a big sale next weekend.,commissive
4_1_d18.wav,Is the sale going to include dresses?,question
5_0_d18.wav,Everything you can see will be on sale.,statement
6_1_d18.wav,I like the sound of that. I'll just come back next weekend.,statement
7_0_d18.wav,The savings will be worth the short wait. See you next weekend.,statement
0_1_d19.wav,How much is this?,question
1_0_d19.wav,You mean the large one or the small one?,question
2_1_d19.wav,The large one.,statement
3_0_d19.wav,They're on special this week. They've been reduced to five dollars.,statement
4_1_d19.wav,Is this the only kind you have?,question
5_0_d19.wav,No. We have some that are different in style but not in color. They're over there. Do you see the sign?,question
6_1_d19.wav,"Oh, yes. I think I'll look at those over there before I decide.",statement
7_0_d19.wav,Very well. Just take your time.,directive
0_0_d20.wav,Are you ready for a second?,question
1_1_d20.wav,"No, I'm afraid we'll have to cancel the order. I'm not sure whether it agrees with me.",statement
2_0_d20.wav,Would you like anything else?,question
3_1_d20.wav,I'd prefer swordfish steak.,directive
4_0_d20.wav,I'm sorry. It's out of season now.,commissive
5_1_d20.wav,"Oysters, please.",directive
0_1_d21.wav,"Hi, I’m the super intendent of this building. What can I do for you?",question
1_0_d21.wav,"Hi, I’m Paul. Could you show me the apartment on the first floor?",directive
2_1_d21.wav,Sure. Let’s go.,commissive
3_0_d21.wav,Umm I like this one. How much is the rent?,question
4_1_d21.wav,Eight fifty dollars a month.,statement
5_0_d21.wav,Does the rent include utilities?,question
6_1_d21.wav,No. Utilities are extra.,statement
7_0_d21.wav,Where’s the laundry room?,question
8_1_d21.wav,It’s on the other side of this floor.,statement
9_0_d21.wav,What’s your rule about pets?,question
10_1_d21.wav,We allow one or two pets but you have to pay a three hundred dollas deposit.,statement
11_0_d21.wav,How come?,question
12_1_d21.wav,"If your pet ruins the apartment walls or carpet we’ll keep your pet deposit. If not, we’ll return your deposit when you move out.",statement
13_0_d21.wav,Who takes care of bug control?,question
14_1_d21.wav,We do. We will spray the apartments before you move in.,statement
15_0_d21.wav,Thank you very much for taking your time. I’m still deciding. I will call you tomorrow.,statement
0_0_d22.wav,How do you put this seat back? I know there is a lever somewhere.,question
1_1_d22.wav,What are you doing?,question
2_0_d22.wav,"I'm getting dressed, what does it look like?",question
3_1_d22.wav,It looks like you are about to get dressed. Did you forget we are in a car on the road?,question
4_0_d22.wav,I'm good at this. Nobody will see anything.,statement
5_1_d22.wav,Are you kidding? You're going to cause an accident just from people gawking!,directive
6_0_d22.wav,"All right, pull over at that service station and I'll dress in the men's room.",commissive
7_1_d22.wav,That will be my pleasure.,statement
0_1_d23.wav,I am looking for a pan.,statement
1_0_d23.wav,No problem. What size would you like?,question
2_1_d23.wav,A big one would be nice.,statement
3_0_d23.wav,How about this one? It's our biggest — sixteen' in diameter.,directive
4_1_d23.wav,"Oh, yes, I like that one, but it's too heavy.",commissive
5_0_d23.wav,"OK, try this one. It's made of aluminum.",directive
6_1_d23.wav,"Oh, yes! This is much better. But it has an aluminum handle.",commissive
7_0_d23.wav,"Here you go. Same pan, but with a state-of-the-art, heat-resistant plastic handle.",statement
8_1_d23.wav,Yes. That's perfect. I'll take it.,statement
9_0_d23.wav,Great. Will that be cash or credit?,question
10_1_d23.wav,"Oh, wait a minute. What about a lid for the pan?",question
11_0_d23.wav,I'm sorry. I forgot to show you the lid. It comes with the pan.,statement
0_0_d24.wav,That's all the general information of our company. I think you already have good knowledge about our company.,statement
1_1_d24.wav,"Yes, I have an overall understanding.",statement
2_0_d24.wav,"When we have the final results, we will call you.",directive
3_1_d24.wav,Then when will I get a reply at the latest?,question
4_0_d24.wav,"Umm if you pass the interview, the personnel department will inform you within two weeks.",statement
5_1_d24.wav,"But if I don't pass, will you call me?",question
6_0_d24.wav,"I'm sorry we won't. You can wait for two weeks. If you don't get a telephone call, it means that you weren't successful.",statement
7_1_d24.wav,Then do I have the chance to get this job?,question
8_0_d24.wav,"I'm sorry but I can't make the final decision myself, and I have to discuss it with other interviewers.",directive
9_1_d24.wav,"I know. No matter what the result will be, I have learned a lot from our conversation.",statement
10_0_d24.wav,Your mentality is very good and that's great.,statement
11_1_d24.wav,Thanks for giving me the opportunity of this interview.,statement
12_0_d24.wav,My pleasure.,statement
0_0_d25.wav,Are we going to have dinner tonight?,question
1_1_d25.wav,What are you planning on making?,question
2_0_d25.wav,I'm not cooking dinner.,statement
3_1_d25.wav,The only way you're eating tonight is if you cook.,directive
4_0_d25.wav,I'm not sure what to cook for dinner.,commissive
5_1_d25.wav,I don't know. What do you want to eat?,question
6_0_d25.wav,I have a taste for some chicken and potatoes.,statement
7_1_d25.wav,That sounds delicious.,statement
8_0_d25.wav,So are you planning on cooking it?,question
9_1_d25.wav,I already told you that I'm not cooking tonight.,statement
10_0_d25.wav,I'll cook dinner.,directive
11_1_d25.wav,I already know. Start cooking.,commissive
0_1_d26.wav,I'd like to help pitch in with dinner.,directive
1_0_d26.wav,Really? You're joking.,commissive
2_1_d26.wav,No. I'd like to do something special for you on your birthday.,statement
3_0_d26.wav,"I'd like that. Alright, put on this apron first.",directive
4_1_d26.wav,"OK... Now how can I help, hon?",question
5_0_d26.wav,"Hmm, let me see... Boil some water.",statement
6_1_d26.wav,Easy. I could do that with my eyes closed. ( after a while ) Done.,statement
7_0_d26.wav,"Not bad. OK, now take some meat and potatoes from the fridge.",statement
8_1_d26.wav,How many potatoes do you need?,question
9_0_d26.wav,Three. And bring four bell peppers.,directive
10_1_d26.wav,Gotcha... OK. Here they are.,commissive
11_0_d26.wav,"Now wash them, then dice the potatoes and bell peppers.",directive
12_1_d26.wav,Where's the peeler?,question
0_1_d27.wav,Where should I sit?,question
1_0_d27.wav,Why don't you sit in the back with me?,directive
2_1_d27.wav,Umm OK.,commissive
3_0_d27.wav,"By the way, what's your last name? I forgot what it is.",question
4_1_d27.wav,It's Lin. It's spelled L-I-N.,statement
5_0_d27.wav,R-I-N?,question
6_1_d27.wav,"My pronunciation is not very good. It's L-I-N, Lin.",statement
7_0_d27.wav,I got it. Mary Lin.,statement
8_1_d27.wav,Lin is a common Chinese last name.,statement
0_1_d28.wav,"Hi, Elvin. How are the new programmers I got for you?",question
1_0_d28.wav,Stay away from me.,statement
2_1_d28.wav,Are you still mad about your nose? How is it?,question
3_0_d28.wav,"I'm serious, Zina. Back off. I have a bottle of pepper spray in my pocket.",statement
4_1_d28.wav,"That won't be necessary, Elvin. Look, I want to apologize for your nose. I'm sorry.",statement
5_0_d28.wav,Why are you being so nice to me? Don't think for a second that I trust you.,statement
0_0_d29.wav,"Look, Cindy. This is a photograph I took during my trip to Australia.",statement
1_1_d29.wav,"Let me see it, can I? This is a good photograph. Who are these people?",question
2_0_d29.wav,They’re people I met during the trip. That’s the ship we traveled on.,statement
3_1_d29.wav,What a beautiful ship! Who’s this?,question
4_0_d29.wav,That’s the man I told you about. Remember?,question
5_1_d29.wav,Ah yes. The one who offered you a job in Australia.,statement
6_0_d29.wav,That’s right.,statement
7_1_d29.wav,"Umm, who’s this?",question
8_0_d29.wav,Guess!,statement
9_1_d29.wav,"It’s not you, is it?",question
10_0_d29.wav,"That’s right. I grew a beard during the trip, but I shaved it off when I came home.",statement
11_1_d29.wav,Why did you shave it off?,question
12_0_d29.wav,My wife didn’t like it!,statement
0_0_d30.wav,It's Sunday today.,statement
1_1_d30.wav,"Yes, I know.",statement
2_0_d30.wav,Umm I think we should have a house cleaning today. What's your opinion?,question
3_1_d30.wav,"Oh, no. We just did it last week.",statement
4_0_d30.wav,Come on. What do you want to do? Washing clothes or cleaning the house?,question
5_1_d30.wav,I'd rather wash the clothes.,statement
6_0_d30.wav,OK. Here is the laundry.,directive
7_1_d30.wav,"Oh, My God! So much!",commissive
8_0_d30.wav,Don't worry. I'll help you with it later.,directive
0_0_d31.wav,"Excuse me, do you have A tale of Two Cities? I'd like a copy of it.",directive
1_1_d31.wav,Who is the author?,question
2_0_d31.wav,Charles Dickens.,statement
3_1_d31.wav,"Sorry, we're sold out right now. Please come back next week.",commissive
4_0_d31.wav,"Ok, Thanks.",statement
0_1_d32.wav,What's your opinion about childless couples? Will you choose to have no kids?,question
1_0_d32.wav,"To be honest, I wouldn't.",statement
2_1_d32.wav,Why? Do you have to make a choice now?,question
3_0_d32.wav,Umm not really. But it has puzzled me for a long time.,statement
4_1_d32.wav,What's the puzzle?,question
5_0_d32.wav,"My wife and I prefer to have no kids, but my mother-in-law is very traditional and wants grandkids.",statement
6_1_d32.wav,"Oh, I see. I think the older generation tend to think in a different way.",statement
7_0_d32.wav,Yes. It seems she can never accept a childless marriage. We had a fight last night.,statement
8_1_d32.wav,"Oh, really? Maybe she is just eager to see her grandchildren.",question
9_0_d32.wav,But it's absolutely our own business to have a child or not.,statement
10_1_d32.wav,Definitely.,statement
11_0_d32.wav,I often overhear our neighbor fighting about how to raise their kid and I really don't want kids to spoil our happiness.,statement
12_1_d32.wav,"Don't worry. I think in most cases, children are the glue that keeps a family together.",statement
13_0_d32.wav,I guess you're right. But I still prefer to have no child.,statement
14_1_d32.wav,Sure. You can fully enjoy your time together.,statement
0_1_d33.wav,"Welcome, sir, what can I do for you?",question
1_0_d33.wav,I want to buy some records.,statement
2_1_d33.wav,Whose record do you want?,question
3_0_d33.wav,Are there the records of Michael Jackson?,question
4_1_d33.wav,His records have been sold out. The new copies will be available next week.,statement
5_0_d33.wav,Oh. it's too late. Maybe I should go to other video stores to have a look.,statement
0_1_d34.wav,"Professor Wang, what is non-tariff barrier?",question
1_0_d34.wav,Non-tariff barrier is another mean to restrict imports.,statement
2_1_d34.wav,Can you give an example?,question
3_0_d34.wav,"For example, some countries restrict imports by quantitative restriction.",statement
4_1_d34.wav,Why?,question
5_0_d34.wav,This is used to protect local industries or to achieve certain political objectives.,statement
6_1_d34.wav,"Oh, Are there other means?",question
7_0_d34.wav,Technical barriers are set for imported goods.,statement
8_1_d34.wav,"Umm…. This is designed to exclude them from domestic market, isn't it?",question
9_0_d34.wav,"Yes, some countries may use some of the unnecessary health rules to exclude foreign food.",statement
0_1_d35.wav,You look tired.,statement
1_0_d35.wav,"Yeah, I’ve been working so much overtime lately.",statement
2_1_d35.wav,Really? How come?,question
3_0_d35.wav,My boss gave me a big project. I had to have it finished by this morning. It was so difficult!,statement
4_1_d35.wav,You shouldn’t work so hard.,directive
5_0_d35.wav,"I know. But hard work pays off, you know.",commissive
6_1_d35.wav,What do you mean?,question
7_0_d35.wav,Maybe now I’ll get that promotion I was hoping for.,statement
0_1_d36.wav,I have a package to post today.,directive
1_0_d36.wav,"Yes, what's in the package, madam?",question
2_1_d36.wav,"Well, it has a cassette record... a cassette tape.",statement
3_0_d36.wav,Umm how would you like to send it?,question
4_1_d36.wav,By airmail please.,statement
5_0_d36.wav,Do you want to insure it?,question
6_1_d36.wav,"Yes, I'd like to insure it for twenty dollars. How much shall I pay altogether?",question
7_0_d36.wav,Three dollars.,statement
0_1_d37.wav,Pardon me. Could you help me?,directive
1_0_d37.wav,Of course. How can I help you?,question
2_1_d37.wav,I am looking for a sweater.,statement
3_0_d37.wav,What size do you wear?,question
4_1_d37.wav,"Medium, I think.",statement
5_0_d37.wav,Here. How do you like this one?,question
6_1_d37.wav,It's pretty. Can I try it on?,directive
7_0_d37.wav,You can try it on in the fitting room over there.,commissive
0_0_d38.wav,"I'd like to see that pen, please.",directive
1_1_d38.wav,You mean this one?,question
2_0_d38.wav,"Umm No, the other one in the brown case.",statement
3_1_d38.wav,"Oh, this one... Here.",statement
4_0_d38.wav,May I try it?,directive
5_1_d38.wav,Sure.,commissive
6_0_d38.wav,It's very smooth. I'll take it.,statement
7_1_d38.wav,Cash or credit?,question
8_0_d38.wav,"Cash, please.",statement
0_0_d39.wav,My car has broken down. Could someone come right away and check it?,directive
1_1_d39.wav,Where are you now?,question
2_0_d39.wav,"I am on Route eighty, a few miles east of the University of Utah.",statement
3_1_d39.wav,What does your car look like?,question
4_0_d39.wav,It is a red Audi.,statement
0_0_d40.wav,"Hi, Jenny. You look like you are in a hurry to somewhere. Where are you going?",question
1_1_d40.wav,I am going to the bank. I need to cash some checks.,statement
2_0_d40.wav,That's great. We can go to the bank together.,directive
3_1_d40.wav,Why are you going there?,question
4_0_d40.wav,I will go to Japan on business for five days next Tuesday. I want to exchange some Japanese yen.,statement
5_1_d40.wav,I see. Will you bring a lot of money with you?,question
6_0_d40.wav,Not really. I plan to bring some cash and withdraw money at the ATM in Japan.,statement
7_1_d40.wav,Do you have the bank card in Japan?,question
8_0_d40.wav,Nope. You can use the credit card to withdraw the money in foreign countries.,statement
9_1_d40.wav,That sounds really convenient. Do you pay extra money to enjoy this service?,question
10_0_d40.wav,No. It is free of charge.,statement
11_1_d40.wav,Great! I will apply for a credit card when I go to the bank later.,commissive
12_0_d40.wav,I think we are running out of time. The bank is going to close soon.,statement
0_1_d41.wav,Thank you for your letter.,statement
1_0_d41.wav,Is your waist any better?,question
2_1_d41.wav,"Yes, I’m feeling very well these days.",statement
3_0_d41.wav,I’m glad you are getting better.,statement
4_1_d41.wav,And I was glad to receive your letter.,statement
5_0_d41.wav,Then when will you be back again?,question
6_1_d41.wav,I will be back again next Wednesday.,statement
7_0_d41.wav,Umm I hope to see you at that time again. Bye.,directive
8_1_d41.wav,Bye.,commissive
0_0_d42.wav,We’re going to the movies. Will you join us?,directive
1_1_d42.wav,I’m very sorry I can’t.,commissive
2_0_d42.wav,Umm why not?,question
3_1_d42.wav,I’m afraid I have some business to attend to.,statement
4_0_d42.wav,Then would you like to have lunch with us?,directive
5_1_d42.wav,I’d love to but I have to help John with his math problems right now.,commissive
6_0_d42.wav,Would you like me to give you a lift?,directive
7_1_d42.wav,"No, thanks. His home is not far and I can walk there.",commissive
8_0_d42.wav,Come on. It’s no trouble at all.,directive
9_1_d42.wav,"OK, thank you.",commissive
0_1_d43.wav,"Would you like to take a look at the menu, sir?",question
1_0_d43.wav,Yes. Thank you.,statement
2_1_d43.wav,Would you care for a drink before you order?,question
3_0_d43.wav,A glass of Qingdao beer.,statement
4_1_d43.wav,"Yes, sir. I'll bring it over. Have you decided what you'd like, sir?",question
5_0_d43.wav,Will you make some recommendation?,directive
0_0_d44.wav,Is that the Japanese Restaurant?,question
1_1_d44.wav,Speaking. May I help you?,question
2_0_d44.wav,What kind of food do you serve?,question
3_1_d44.wav,"We serve a great variety of popular Japanese dishes in set courses, and also many meat dishes.",statement
4_0_d44.wav,I see. That sounds fine. Umm until what time are you open?,question
5_1_d44.wav,We are open until ten but our last order for dinner is at nine:thirty p.m.,statement
6_0_d44.wav,Fine. Well be there before then.,directive
7_1_d44.wav,"Thank you, sir. We look forward to welcoming you.",commissive
0_0_d45.wav,"Hello, Jane. I'm really glad to meet you here.",statement
1_1_d45.wav,"I'm glad too. Steven, I want to tell you that I'm going to divorce my husband.",statement
2_0_d45.wav,"I'm so surprised, Jane. Umm why did you decide to end your marriage suddenly?",question
3_1_d45.wav,We don't get along well with each other and fight a lot.,statement
4_0_d45.wav,I didn't know that. I thought that you were happy together.,statement
5_1_d45.wav,"That isn't true. Actually, we have been separated for six months.",statement
6_0_d45.wav,"I can't believe it. But if you both determine to divorce, I hope you will have an amicable split.",statement
7_1_d45.wav,"Thank you, Steven. I accept your advice.",directive
0_1_d46.wav,"Good evening, welcome to Rainbow Restaurant. May I take your coat, please?",directive
1_0_d46.wav,"Yes, thank you so much.",commissive
2_1_d46.wav,Have you booked already?,question
3_0_d46.wav,"Yes, my table is for seven and it's near the window.",statement
4_1_d46.wav,"OK, sir. I will show you your table.",statement
0_0_d47.wav,I heard you and James are engaged at last.,statement
1_1_d47.wav,"Yes, we are.",statement
2_0_d47.wav,When are you getting married?,question
3_1_d47.wav,In the spring.,statement
4_0_d47.wav,"Oh, lovely. Where's the wedding going to be?",question
5_1_d47.wav,"Well.. we're not sure yet, probably in Saint. Albans.",statement
6_0_d47.wav,"Oh, yes, your parents live there, don't they?",question
7_1_d47.wav,"Yes, that's right.",statement
8_0_d47.wav,Where are you going to live after you're married?,question
9_1_d47.wav,We're going to buy a flat or a small house somewhere in South London.,statement
10_0_d47.wav,Are you going to give up your job?,question
0_1_d48.wav,You bought a compact car?,question
1_0_d48.wav,"No, I borrowed it.",statement
2_1_d48.wav,"Let me guess, from Sarah. It looks like something she would drive.",statement
3_0_d48.wav,"You guessed right. Besides, the color violet is a little girly for me.",statement
4_1_d48.wav,I love it. It's so festive! And where did you get that cup? It's got the same logo as the car.,question
0_0_d49.wav,"Hi, what brings you to my office today?",question
1_1_d49.wav,"I’ve been getting really short of breath, and my coach wanted to have a doctor check me out.",statement
2_0_d49.wav,Have you had the flu lately?,question
3_1_d49.wav,"No, I have been pretty healthy. I just have trouble taking a really deep breath.",statement
4_0_d49.wav,Have you ever been tested for allergies?,question
5_1_d49.wav,"Umm…. Peaches make me break out, but I don’t have any other allergies.",statement
6_0_d49.wav,Does this happen all the time or maybe a little more in the cold weather?,question
7_1_d49.wav,"I’ve noticed that it is worse when I am under stress, like during finals week.",statement
8_0_d49.wav,I feel that you should see a pulmonary specialist to check for asthma.,directive
9_1_d49.wav,"I appreciate the referral, doctor.",commissive
0_0_d50.wav,"Hello, Jack here.",statement
1_1_d50.wav,"Hello, Jack. It's Mary. What are you doing in your office?",question
2_0_d50.wav,I am working. I often work late on Thursdays. I am busy this week.,statement
3_1_d50.wav,Would you like to come and have dinner with us on Friday?,directive
4_0_d50.wav,"Tomorrow? No, I'm afraid I wouldn't be able to. I'm going out of the town on business.",commissive
5_1_d50.wav,What about Saturday?,directive
6_0_d50.wav,"Sorry, I never go out on Saturday evening. I always watch football on Saturday evening.",commissive
7_1_d50.wav,Will you come round next Tuesday?,directive
8_0_d50.wav,"Next Tuesday?! It will be the twenty first of May. Oh, dear. Arm... I promised my aunt I would be at her birthday party.",commissive
9_1_d50.wav,What do you say to next Wednesday then?,directive
10_0_d50.wav,"Let me see. Yes, Mary. Let's make it next Wednesday.",commissive
11_1_d50.wav,OK. Bye.,statement
12_0_d50.wav,Bye.,statement
0_0_d51.wav,I'm going to try sky diving this weekend.,statement
1_1_d51.wav,I wouldn't do it if I were you.,statement
2_0_d51.wav,It's sounds like fun.,statement
3_1_d51.wav,"It's very dangerous, you know.",statement
4_0_d51.wav,I want to try something exciting.,statement
