file_name,transcript,label
0_0_d518.wav,How do I use this adhesive?,question
0_0_d520.wav,"It's a fine day today, isn't it?",question
0_0_d521.wav,"Susan, good evening.Why are you so dressed up?",question
0_0_d523.wav,What do you do when you are angry?,question
0_0_d524.wav,Is anybody in?,question
0_0_d527.wav,"Where are you from, Laura?",question
0_0_d530.wav,"Umm do you think I should join the basketball team, Mary?",question
0_0_d532.wav,"Can I give you a lift home, Mrs. Word?",directive
0_0_d536.wav,"Let's go to the cinema tonight, shall we?",directive
0_0_d541.wav,"Going to the gym tonight, Mary?",question
0_0_d550.wav,So what's wrong with the drain?,question
0_0_d551.wav,This needs dry-cleaning. Can you remove this stain without harming the fabric?,directive
0_0_d556.wav,Have you bought another handset?,question
0_0_d557.wav,Do you want black or white coffee?,question
0_0_d560.wav,Has the train come yet?,question
0_0_d563.wav,This section of the store is called Junior. Why is that?,question
0_0_d565.wav,"Waiter, we have been waiting for twenty minutes. Would you mind hurrying?",directive
0_0_d567.wav,"Can I help you, madam?",question
0_0_d568.wav,May I ask whether we are allowed to wear casual clothes in the office?,directive
0_0_d573.wav,"Hey, if you're not busy this weekend, would you like to go see a movie?",directive
0_0_d575.wav,"Excuse me, do the buses stop here?",question
0_0_d587.wav,How's it going?,question
0_0_d601.wav,There will be a party in my company ; what shall I wear?,question
0_0_d602.wav,How long have you been living in New York?,question
0_0_d605.wav,"Umm, do you like playing games?",question
0_0_d606.wav,Who's that tall guy over there?,question
0_0_d613.wav,What seems to be the problem?,question
0_0_d614.wav,"Good evening, ma'am. Table for one?",question
0_0_d622.wav,"Hello, Miss. I want to listen to the music. Umm could you tell me how to adjust it?",directive
0_0_d625.wav,Are you free tonight?,question
0_0_d630.wav,"Good day! Welcome to Lincoln Bank, how may we assist you?",question
0_0_d635.wav,"Hi, could you help me find a place where I could buy some lunch?",directive
0_0_d637.wav,Why didn’t you call me last night?,question
0_0_d647.wav,May I help you?,question
0_0_d648.wav,Are you making what I think you're making?,question
0_0_d649.wav,Is this the counter to pick up parcels?,question
0_0_d650.wav,Can you direct me to some fresh produce that's on sale?,directive
0_0_d654.wav,Hi! How are you doing?,question
0_0_d658.wav,How's the bride-to-be?,question
0_0_d659.wav,May I help you?,question
0_0_d662.wav,How do you like Korea?,question
0_0_d663.wav,Could I order dinner?,directive
0_0_d664.wav,Let's have some lunch; do you know of a great restaurant somewhere?,question
0_0_d666.wav,"Miss, where do you want to go?",question
0_0_d671.wav,"Hello, this is Mr. Simon. May I help you?",question
0_0_d672.wav,"Miss, would you like to try this free sample of our new suntan cream?",directive
0_0_d673.wav,"Jenny, do you want to go to see a movie?",question
0_0_d675.wav,Do you have all types of seafood here?,question
0_0_d676.wav,Welcome. Can I help you with anything?,question
0_0_d678.wav,"Hi, Betty. What's up?",question
0_0_d679.wav,What do you like to do in your spare time?,question
0_0_d682.wav,Hello. Where are you headed today?,question
0_0_d685.wav,"Hey, buddy. Umm are the fish biting today?",question
0_0_d686.wav,"Hello, Room Reservation Service. May I help you?",question
0_0_d687.wav,What do you like to do in your spare time?,question
0_0_d691.wav,Do you like ice skating?,question
0_0_d694.wav,"Well, I’d like to have my coat to order. Will you take my measurements?",question
0_0_d696.wav,"Lisa, are there family rules in this house?",question
0_0_d707.wav,"No-no-no, sorry! That's a handicapped parking space. Are you handicapped?",question
0_0_d710.wav,Could you do me a favor?,directive
0_0_d711.wav,May I be of any assistance?,question
0_0_d712.wav,"Mom, can I finish my homework later?",directive
0_0_d713.wav,Good game?,question
0_0_d714.wav,"How are you, Sue?",question
0_0_d715.wav,"Watsup, ladies! Y'll looking fine tonight. May I have this dance?",directive
0_0_d717.wav,"Hello, I am Mr. Johnson at room three o nine. I would like to have a safe box. Umm do I need to pay for a safe box?",question
0_0_d718.wav,What did you say your stop was?,question
0_0_d722.wav,We'd like some local-flavored pastry. Can you recommend some?,directive
0_0_d723.wav,What can I do for you?,question
0_0_d724.wav,"Hello. Can I speak to Alice, please?",directive
0_0_d729.wav,Excuse me. Umm when is breakfast time?,question
0_0_d730.wav,"Pam, where's the closest ATM?",question
0_0_d740.wav,"Umm many people play sports in China, don't they?",inform
0_0_d743.wav,Can I help you?,question
0_0_d747.wav,"Excuse me, are these deck chairs free?",question
0_0_d751.wav,Do you have any hobbies?,question
0_0_d754.wav,How may I help you?,question
0_0_d757.wav,May I help you?,question
0_0_d763.wav,Do you have any apartment to rent?,question
0_0_d764.wav,"Excuse me. Uh, where do I register?",question
0_0_d765.wav,How are your wedding plans going?,question
0_0_d766.wav,"Can I help you, Ma'am?",question
0_0_d770.wav,"Can I take your order now, Madam?",directive
0_0_d771.wav,I know you have a son. How old is he?,question
0_0_d772.wav,"Hello, umm, is there anything I can do for you?",question
0_0_d777.wav,"Where to, madam?",question
0_0_d784.wav,Hi Britney. What are you doing with all of your clothes on your bed?,question
0_0_d786.wav,"Excuse me, can you tell me the name of the book you read?",question
0_0_d789.wav,Hello?,question
0_0_d790.wav,Is there a lot of snow in this region at this time of the year?,question
0_0_d794.wav,Hello?,question
0_0_d798.wav,"Judy, what is everybody talking about?",question
0_0_d800.wav,"Are you there, Mary?",question
0_0_d802.wav,"Good morning, madam. I'd like to apply for a library card. Can you help me?",directive
0_0_d804.wav,What's this then?,question
0_0_d805.wav,"Good evening, Sylvia. What's that wonderful aroma from your kitchen? What are you doing now?",question
0_0_d806.wav,Which pair of jeans do you like the best?,question
0_0_d807.wav,"Good afternoon, madam. May I help you?",question
0_0_d819.wav,"Umm excuse me, I'm looking for the Holiday Inn. Do you know where it is?",question
0_0_d821.wav,"Northward Airways, good morning. May I help you?",question
0_0_d825.wav,What can I do for you today?,question
0_0_d827.wav,You’ve been a sales manager for three years. How do you like the job?,question
0_0_d831.wav,"Cindy, can you show me how to call Connecticut?",directive
0_0_d835.wav,"Hi, Meally, do you know that guy over there?",question
0_0_d837.wav,"Hi, Mary! Umm what do you like to do in your spare time?",question
0_0_d844.wav,Are you an American?,question
0_0_d845.wav,"Would you like to order now, madam?",question
0_0_d846.wav,"Excuse me, where are the canned goods?",question
0_0_d849.wav,Are you enjoying your trip to New Orleans?,question
0_0_d850.wav,What dressing would you like on the salad?,question
0_0_d853.wav,"Jenny, I want to go on a picnic. Could you come too?",directive
0_0_d859.wav,Hi. You enjoying the party?,question
0_0_d861.wav,"Hello, Dora, I haven't seen you for a long time. Where have you been?",question
0_0_d862.wav,"May I see your ticket, please?",directive
0_0_d864.wav,Will you have time this Saturday evening to go to the cinema with me?,directive
0_0_d865.wav,What can I do for you?,question
0_0_d874.wav,"Hi, Nancy.How are you doing?",question
0_0_d875.wav,Have you heard that we will have reorganization?,question
0_0_d876.wav,"Umm will you bring our bill, please?",directive
0_0_d878.wav,Excuse me. Do you know where the Admiral Hotel is?,directive
0_0_d883.wav,Do you mind if I open the window?,directive
0_0_d886.wav,"Hello, towing service. What’s your problem?",question
0_0_d889.wav,Are you travelling in America?,question
0_0_d894.wav,"My dear, what's for supper?",question
0_0_d901.wav,"Excuse me, could you do me a favor?",directive
0_0_d902.wav,Is that true?,question
0_0_d903.wav,Are these all yours?,question
0_0_d911.wav,"Do you want any meat today, Mrs. Bird?",question
0_0_d912.wav,"Lily, do you know Lizzy?",question
0_0_d913.wav,"What are you going to do with that vase, Penny?",question
0_0_d916.wav,How do you like these dishes?,question
0_0_d919.wav,How's your new car?,question
0_0_d921.wav,Which season do you like best?,question
0_0_d927.wav,Are you OK?,question
0_0_d932.wav,Isn't this fun?,question
0_0_d933.wav,"Can I help you, madam?",question
0_0_d937.wav,Would you like anything else?,question
0_0_d938.wav,Can you help me find a lotion for a problem I am having?,directive
0_0_d940.wav,"Good afternoon, San Felice Hotel. May I help you?",question
0_0_d943.wav,May I help you?,question
0_0_d945.wav,Don't tell me that's your lunch?,question
0_0_d947.wav,"Hey Annie, who is this picture of?",question
0_0_d950.wav,Are you ready to order? May I suggest a meal?,directive
0_0_d951.wav,Do you have a garment?,question
0_0_d959.wav,Do you know that song?,question
0_0_d963.wav,"Can I help you, Miss?",question
0_0_d971.wav,When will I get a raise?,question
0_0_d973.wav,Did you put the blue bin out on the street?,question
0_0_d975.wav,"Alison, would you like to have some more?",question
0_0_d976.wav,Did you have a part-time job when you were still in school?,question
0_0_d977.wav,How do you like the food sold in this sidewalk snack booth?,question
0_0_d978.wav,"Lucy, take my picture here, OK?",directive
0_0_d979.wav,Can you help me do an internet search?,directive
0_0_d984.wav,"Excuse me, can you show me the cloisonne bracelet in the counter?",directive
0_0_d985.wav,Can I help you?,question
0_0_d986.wav,"Mary, how was your date with John?",question
0_0_d988.wav,"Linda, would you care for some candies or cookies?",question
0_0_d992.wav,"It's raining outside, Catherine, it's too bad. What's the weather like in your hometown?",question
0_0_d994.wav,"Hey Mei Hong, how are you getting to Xian next week?",question
0_0_d997.wav,"Hello, ma’am, can I help you find something?",question
0_0_d1000.wav,Something’s burning?,question
0_0_d1006.wav,Can I help you?,directive
0_0_d1007.wav,Can I help you?,question
0_0_d1014.wav,Good morning. How can I help you?,question
0_0_d1025.wav,"How do you spend your day, Helen?",question
0_0_d1027.wav,I would like to know if it is a direct flight to Dubai?,question
0_0_d1028.wav,Good morning. Craftsman Company. Can I help you?,directive
0_0_d1031.wav,Can you ship this batch of cotton within five or six weeks?,directive
0_0_d1033.wav,"Good morning, is there anything I can do for you?",question
0_0_d1035.wav,Would you like something to drink?,question
0_0_d1036.wav,"Hello, I'm Jack. Are you Christina?",question
0_0_d1049.wav,"May I have the bill, please?",directive
0_0_d1055.wav,Do you have a family tradition at Christmas time?,question
0_0_d1071.wav,Guess who I saw just now?,question
0_0_d1073.wav,What kind of jobs have you had?,question
0_0_d1079.wav,Kathy! How are you? It's been ages! What are you doing these days?,question
0_0_d1080.wav,"Good morning, Madam. What can I do for you?",question
0_0_d1083.wav,What can I do for you?,question
0_0_d1084.wav,"So, Paula, where are you from?",question
0_0_d1088.wav,Have you found a new job yet?,question
0_0_d1090.wav,"Kate, can we change the channel?",directive
0_0_d1093.wav,"Welcome to our Colonial Tramcar Restaurant, ma'am. Where would you like to sit?",question
0_0_d1098.wav,What can I do for you?,question
0_0_d1101.wav,"Hi Rose, what are you busy with right now?",question
0_0_d1104.wav,May I take your order?,directive
0_0_d1105.wav,What is this big box at the front door?,question
0_0_d1106.wav,Can I help you?,question
0_0_d1108.wav,Excuse me. Do you know where I can find a pay phone?,question
0_0_d1116.wav,Hello. Umm is this Ann?,question
0_0_d1121.wav,Pardon me. Umm does your hotel have a fitness facility?,question
0_0_d1122.wav,Excuse me. Can you show me some nail-polish?,directive
0_0_d1126.wav,"Can I help you, madam?",question
0_0_d1127.wav,"Hi Sarah, how are you?",question
0_0_d1129.wav,Can you help me please?,directive
0_0_d1131.wav,Can your dog do any tricks?,question
0_0_d1135.wav,"Oh, I’m starving. I’d like to try some real Chinese cuisine. What would you recommend waiter?",question
0_0_d1137.wav,What? You want to leave early?,question
0_0_d1139.wav,What sports do you like to play?,question
0_0_d1146.wav,Hello. Is this room service?,question
0_0_d1147.wav,Do you like chocolates?,question
0_0_d1148.wav,Is there anything I can do for you?,question
0_0_d1151.wav,What day is it today?,question
0_0_d1153.wav,May I help you?,question
0_0_d1154.wav,"Hey, Teresa, meet the new neighbors yet?",question
0_0_d1167.wav,Are you through with your meal?,question
0_0_d1168.wav,"Hi, how are you doing?",question
0_0_d1170.wav,"Janice, I can't find the document I was working on last month. Can you help me to look for it?",directive
0_0_d1173.wav,Have you brought the receipt with you?,question
0_0_d1176.wav,"If you can choose, will you marry a foreigner or a Chinese?",question
0_0_d1178.wav,Would you like to play golf with me?,directive
0_0_d1179.wav,Umm can I have a look at that digital camera please?,directive
0_0_d1185.wav,Which school is your children in?,question
0_0_d1187.wav,Can I have the check please?,directive
0_0_d1188.wav,"Mary, we're going to the supermarket. Do you want to come?",question
0_0_d1190.wav,What is that you have there?,question
0_0_d1192.wav,"Good evening, madam. May I help you?",question
0_0_d1193.wav,"Hello. Is Becky there, please?",directive
0_0_d1195.wav,"May I help you, madam?",question
0_0_d1196.wav,Would you like something to drink?,question
0_0_d1199.wav,How's your father been?,question
0_0_d1204.wav,What would you like to drink?,question
0_0_d1205.wav,"Beautiful weather, isn’t it?",question
0_0_d1206.wav,Did you check the internet for next week's weather forecast?,question
0_0_d1207.wav,Would you like to order now?,question
0_0_d1208.wav,"Excuse me. May I take a picture of you and, uh, your little boy?",directive
0_0_d1216.wav,Can I bring you anything else?,directive
0_0_d1217.wav,Would you ring these up for me here?,directive
0_0_d1218.wav,What is your favorite kind of music?,question
0_0_d1222.wav,"Julia, what's the weather forecast for tomorrow?",question
0_0_d1223.wav,Does this bus go to Fisherman's Wharf?,question
0_0_d1226.wav,Can I help you?,question
0_0_d1227.wav,"I'm checking out now. Can I have my bill, please?",directive
0_0_d1234.wav,"Darling, I am back. What are you doing?",question
0_0_d1241.wav,Hello. I sent out my laundry yesterday. Aren't they ready?,question
0_0_d1242.wav,May I see your boarding pass?,directive
0_0_d1245.wav,Is everything alright?,question
0_0_d1246.wav,"Why don't you sit down and relax, darling?",directive
0_0_d1247.wav,"Umm excuse me, I've been waiting here for ten minutes. Do you know how often does Number. Six-thirty-six run?",question
0_0_d1251.wav,How does it fit?,question
0_0_d1253.wav,Umm excuse me. Do you happen to have a gym here?,question
0_0_d1254.wav,What’s the Mountaineering Club doing this weekend?,question
0_0_d1255.wav,Are you studying any languages here?,question
0_0_d1256.wav,Good evening. How many people of your party?,question
0_0_d1261.wav,Hello. I was wondering if Taylor Smith has checked out yet?,question
0_0_d1262.wav,"So, how should we go to the theatre?",question
0_0_d1263.wav,You didn't come to work yesterday. What happened?,question
0_0_d1268.wav,"Yes, ma'am?",question
0_0_d1271.wav,Excuse me. Are these chips on sale?,question
0_0_d1272.wav,Did you promise me to get the bread?,question
0_0_d1274.wav,What shall we do tonight?,question
0_0_d1276.wav,Can I help you?,question
0_0_d1280.wav,Can you help me pick out a gift for my daughter?,directive
0_0_d1285.wav,"Can you type, Jane?",question
0_0_d1289.wav,The train is leaving. Hurry up! Which car are we in?,question
0_0_d1291.wav,Would you like to go to the theater with me tomorrow?,directive
0_0_d1294.wav,Where do you want to go?,question
0_0_d1298.wav,"Excuse me, what's the screen near your steering wheel for?",question
0_0_d1303.wav,Has someone already helped you?,question
0_0_d1305.wav,You see that girl over there?,question
0_0_d1307.wav,"May I help you, Miss?",question
0_0_d1319.wav,Do you need a ticket?,question
0_0_d1320.wav,"Hi, my name is Ted, what's yours?",question
0_0_d1323.wav,How do you usually part your hair?,question
0_0_d1333.wav,I need something to wash this down. Is there any juice in the fridge?,question
0_0_d1336.wav,Do you have shoes here?,question
0_0_d1340.wav,What's the matter?,question
0_0_d1342.wav,Are you feeling OK?,question
0_0_d1349.wav,"Very sorry to have kept you waiting so long. Umm what do you want, Madam?",question
0_0_d1351.wav,Is that the latest issue of Reader you're reading?,question
0_0_d1355.wav,Do you have a park in the city?,question
0_0_d1356.wav,How was your trip to Brazil? Did you learn anything?,question
0_0_d1360.wav,Umm is there anything I can do for you?,question
0_0_d1362.wav,How’s your trip going?,question
0_0_d1363.wav,I'm after some chinese incense burner? How's this one?,question
0_0_d1365.wav,Do you want to buy a sweater?,question
0_0_d1370.wav,"Hello, Deva, how are you?",question
0_0_d1373.wav,Can I help you?,question
0_0_d1375.wav,Is there a vacant table for two right now?,question
0_0_d1379.wav,Can I get you something to drink?,question
0_0_d1383.wav,"Hey, Ann. You don't have a pen, do you?",directive
0_0_d1384.wav,"Hello, how are you doing today?",question
0_0_d1386.wav,May I help you?,question
0_0_d1388.wav,"Mary, it seems that your family and friends have been calling you recently, am I right?",question
0_0_d1392.wav,"Hello, ma’am. Can I help you?",question
0_0_d1393.wav,"Can you deliver it, please?",directive
0_0_d1394.wav,"Hello, May I help you?",question
0_0_d1397.wav,"Doctor, what is the best way to stay healthy?",question
0_0_d1401.wav,"Umm excuse me, are there any more shopping carts?",question
0_0_d1403.wav,Is there anything I can do for you?,question
0_0_d1404.wav,Do you want a taxi?,question
0_0_d1405.wav,Where did you go yesterday?,question
0_0_d1412.wav,"Good afternoon, ma'am. May I help you?",question
0_0_d1415.wav,Did you happen to bring that book that we were talking about yesterday?,question
0_0_d1420.wav,I haven't seen Bill lately. How is he?,question
0_0_d1422.wav,"Hey Rachael, what's up? How is your day?",question
0_0_d1423.wav,"Umm, what's the latest fashion of evening gown?",question
0_0_d1427.wav,"Honey, which hand should I use to hold the fork?",question
0_0_d1429.wav,Will we drive to the seaside?,directive
0_0_d1430.wav,"Hello. Can I help you, ma'am?",question
0_0_d1435.wav,Have you been taken care of?,question
0_0_d1436.wav,"Hi, good morning, Miss? what can I help you with?",question
0_0_d1437.wav,"You look upset, is there anything wrong?",question
0_0_d1441.wav,What can I do for you?,question
0_0_d1443.wav,Would you mind giving me a hand?,directive
0_0_d1447.wav,Let me see. How much should I pay for you ?,question
0_0_d1450.wav,Hello. City News. Can I help you?,question
0_0_d1463.wav,When were you born may I ask?,question
0_0_d1465.wav,Would you please bring us the check?,directive
0_0_d1469.wav,"Hello, can I speak to Mark Wyatt, please?",directive
0_0_d1471.wav,"May I help you, ma'am?",question
0_0_d1472.wav,What happened?,question
0_0_d1473.wav,Are you free this Saturday evening?,question
0_0_d1474.wav,"Hi, Sara, what are you reading?",question
0_0_d1477.wav,Why did you buy that painting?,question
0_0_d1480.wav,Why are you handing me a plastic cup?,question
0_0_d1481.wav,Hello. Are you a friend of Helen's?,question
0_0_d1486.wav,"Hello, who is speaking, please?",question
0_0_d1492.wav,Do you have a wine list?,question
0_0_d1495.wav,May we see the wine list please?,directive
0_0_d1496.wav,Do you have a swimming pool in this hotel?,question
0_0_d1499.wav,"Hey, can’t you see there’s a line?",question
0_0_d1500.wav,Will you be joining Billy and I at the bar?,directive
0_0_d1514.wav,"Excuse me, miss. Could I have something to drink, please?",directive
0_0_d1519.wav,"What do you do in your free time, Nancy?",question
0_0_d1521.wav,Would you like a piece of birthday cake?,directive
0_0_d1522.wav,What's the weather forecast for today?,question
0_0_d1525.wav,What's the best way downtown?,question
0_0_d1527.wav,Dalian is a beautiful city. Do you agree?,question
0_0_d1528.wav,Did you hear about Neil?,question
0_0_d1530.wav,"Hi, is that Li Ling?",question
0_0_d1535.wav,Do you sell washing machines?,question
0_0_d1537.wav,"Mary, umm why are you so tired?",question
0_0_d1538.wav,Does it look too big?,question
0_0_d1539.wav,"Mary, why don't you come to my house this Saturday?",directive
0_0_d1540.wav,"Excuse me, ma'am, can I help you find anything?",question
0_0_d1553.wav,Can I make reservation now?,directive
0_0_d1555.wav,"Hello. Can I talk to Miss Li, please?",directive
0_0_d1560.wav,Do you have a same one in yellow?,question
0_0_d1562.wav,Hi! What are you watching?,question
0_0_d1564.wav,"Hi, do you have any tickets for the show tonight?",question
0_0_d1567.wav,"Laura, umm what are you going to do today?",question
0_0_d1568.wav,"Hi, again. Umm, can I get you some more fruit?",directive
0_0_d1570.wav,Hi. are you new here?,question
0_0_d1571.wav,You have any ideas as to what you want to do this weekend?,question
0_0_d1573.wav,"Mary, Pam and I are going to the mall later to buy some new clothes. Do you want to come?",directive
0_0_d1587.wav,Have you got the medicine yet?,question
0_0_d1589.wav,May I help you?,question
0_0_d1590.wav,How do you do now?,question
0_0_d1596.wav,"Belinda, I ’ m going to a party tonight. What shall I wear?",question
0_0_d1597.wav,"Hello, who's that speaking?",question
0_0_d1598.wav,"Hi, I'm George. I'll be your waiter this evening. Are you ready to order or do you need a few more minutes?",question
0_0_d1599.wav,Is that your phone?,question
0_0_d1604.wav,"Ann, do you have time next Monday?",question
0_0_d1606.wav,Can I get a burger and a large fries?,directive
0_0_d1608.wav,Could you do me a favor?,directive
0_0_d1609.wav,"Catherine, have you ever seen the movie Fast Food Nation?",question
0_0_d1611.wav,Do you like singing?,question
0_0_d1614.wav,Can I help you?,question
0_0_d1622.wav,We really were lucky. We got the last available table for two and we didn't even have a reservation! Did you see the long lines behind us?,question
0_0_d1625.wav,Can I help you?,question
0_0_d1628.wav,"You'd like coffee, wouldn't you?",question
0_0_d1631.wav,"Umm, do you have any night tours?",question
0_0_d1632.wav,Do you have anything to do after this?,question
0_0_d1634.wav,Have you heard about the new iPhone?,question
0_0_d1644.wav,"You like this china tea set, don't you?",question
0_0_d1650.wav,Did you have a good weekend?,question
0_0_d1651.wav,"Say, what's you favorite sport?",question
0_0_d1656.wav,"Lucy, where are you going?",question
0_0_d1658.wav,Did you feed the puppies today?,question
