file_name,transcript,label
2_0_d1424.wav,I'm the hazardous one here. I made three people fall over!,inform
2_0_d1456.wav,I got carried away. I made such a fool of myself. They were both laughing at me!,inform
2_0_d1508.wav,"Of course! And here's the best part, they are court side seats!",inform
2_0_d1601.wav,I need more water!,directive
2_0_d1814.wav,"I knew there would be a few choices, but this selection is huge!",commissive
2_0_d1822.wav,Use this lipstick and it will make your lips shine!,directive
2_0_d1836.wav,What are you talking about?! He’s passed every drug test he’s taken!,inform
2_0_d1891.wav,That's the cutest little doll I've ever seen in my life!,inform
2_0_d1895.wav,"Er, I'm gonna go with salt and sauce!",inform
2_0_d1949.wav,Cockroaches have taken over my room!,inform
2_0_d2222.wav,"Yes, but I bet two-hundred dollars on the Cougars!",inform
2_0_d2268.wav,"I am afraid your diamond bracelet has gone, darling!",inform
2_0_d2307.wav,Peak periods always entail hours of queuing. At least you got a nice tan though!,inform
2_0_d2512.wav,Avril Lavigen!,inform
2_1_d126.wav,"Oh, it is not easy to learn!",inform
2_1_d263.wav,"Umm I think sound is even more important! Guns, bombs, sirens--that's what makes a movie exciting!",inform
2_1_d271.wav,Copycat!,inform
2_1_d315.wav,"Yes, that would be good!",commissive
2_1_d347.wav,What? You're overcharging me!,inform
2_1_d390.wav,We'll see how much fun it is after they take all your money!,inform
2_1_d487.wav,My computer just crashed again for the third time today!,inform
2_1_d505.wav,"Oh, yes, it does. Look, here it says that the CD-ROM is built-in!",inform
2_1_d732.wav,Unbelievable! Parking in this city is such a nightmare!,inform
2_1_d755.wav,"Uh, you did it yourself? Wow, you are good!",inform
2_1_d895.wav,And let them ruin my life? Forget it!,inform
2_1_d918.wav,How nice to see you again!,inform
2_1_d974.wav,Things are tough all over. You should never give up!,directive
2_1_d1076.wav,Hey! Watch out! You're using the same spoon for both broths!,directive
2_1_d1082.wav,"Well, your time has been well spent!",inform
2_1_d1092.wav,We enjoy it too!,inform
2_1_d1248.wav,A DENY shirt and one of Serena Williams' used tennis rackets!,inform
2_1_d1358.wav,Really? I think that's impossible!,question
2_1_d1411.wav,"Uh! I can't swallow them, Dad!",commissive
2_1_d1451.wav,Good choice!,commissive
2_1_d1526.wav,Great idea!,commissive
2_1_d1846.wav,It's not breathing!,inform
2_1_d1877.wav,"Boy oh, boy! This is so cool. Let's rock and roll!",directive
2_1_d1910.wav,Well I don’t think so. I don’t like it at all!,inform
2_1_d2081.wav,You won't need it. Tom is going to treat everybody!,inform
2_1_d2118.wav,I think we should discourage people from using their private cars. They produce too much pollution!,inform
2_1_d2352.wav,"It's still stocked, and there's plenty of ice. Here you are-cheers!",inform
3_0_d35.wav,My boss gave me a big project. I had to have it finished by this morning. It was so difficult!,inform
3_0_d355.wav,Waitress!,inform
3_0_d467.wav,"Camping for an evening is OK, but I couldn't do it for much longer than one night!",inform
3_0_d698.wav,I think there's been a misunderstanding!,commissive
3_0_d746.wav,I have to work on Saturday all day! I really hate my job!,inform
3_0_d787.wav,So tell me about it!,inform
3_0_d1082.wav,"It also helps that I have strong team members, such as yourself. You really know your stuff!",inform
3_0_d1201.wav,Right!,commissive
3_0_d1221.wav,"Yes, we had a good time. The trip was terrific. We toured the Three Gorges by boat. It's realty exciting!",inform
3_0_d1231.wav,Congratulations!,inform
3_0_d1248.wav,Your idol! Wow! You're even better at finding stuff than me!,inform
3_0_d1250.wav,"What's more, he said I was the hardest working person in the office!",inform
3_0_d1368.wav,"With everything, with everybody, with all this!",inform
3_0_d1459.wav,I helped break... I mean wash... all the dishes!,inform
3_0_d1461.wav,Thank you! Have a nice day!,inform
3_0_d1551.wav,I'm absolutely useless at cooking!,inform
3_0_d1707.wav,It's huge!,inform
3_0_d1732.wav,"Yes, in a monkey suit. It's adorable!",inform
3_0_d1762.wav,"Yes, but you need to slow down. This is jogging, not racing!",inform
3_0_d1892.wav,No way!,inform
3_0_d1987.wav,"You did? Umm do tell me. I've spent all these months trying to learn something new about it, but I've made little progress!",directive
3_0_d2002.wav,It's July seventh. Chinese Valentine's Day!,inform
3_0_d2252.wav,Seeking plum blossoms with stepping on the snow? That's a good idea. Let's go!,commissive
3_0_d2309.wav,What an excellent idea!,commissive
3_0_d2520.wav,You didn't have to do that!,inform
3_1_d59.wav,"Me either. From the very first page, this author just pulled me right in!",inform
3_1_d108.wav,"I live on one one seven seven Oak lane in Smithfield. Oh, hurry, I don't know what to do!",inform
3_1_d269.wav,"To be honest, it was horrible! My manager is such a pain in the neck!",inform
3_1_d333.wav,"Sure, I see safety is the most important thing! Accident is awful! I will take your advice!",commissive
3_1_d368.wav,"Sometimes it's wise to be direct with people. Come on, just tell me. Don't beat around the bush, please!",directive
3_1_d495.wav,I'm glad to hear that. Congratulations!,inform
3_1_d560.wav,"Yes, me too. I think I’ve lost some important clients recently because of this train!",inform
3_1_d605.wav,The Rubik's cube is so difficult to solve that I think it should be banned!,inform
3_1_d635.wav,I know the perfect place!,inform
3_1_d658.wav,I'm worried that everything will be chaotic!,inform
3_1_d678.wav,Great!,inform
3_1_d707.wav,"OK, OK, fine! Just open the gate!",commissive
3_1_d733.wav,Booze!,inform
3_1_d734.wav,Not only that!,inform
3_1_d775.wav,This is almost like a Taiwanese night market! I can't believe it!,inform
3_1_d805.wav,"I have studied its skills recently at a training school. I plan to run a restaurant, so I have to practise cooking!",inform
3_1_d908.wav,What a pity!,inform
3_1_d1000.wav,Curse this oven! Curse it!,inform
3_1_d1181.wav,Yes. It's a birthday present from my husband!,inform
3_1_d1290.wav,"Let me guess, Mocha, Mandheling, and Santos!",inform
3_1_d1301.wav,"OK, murder will out!",inform
3_1_d1347.wav,Good gracious. That’s incredible!,inform
3_1_d1475.wav,We are not alone here. So many other families!,inform
3_1_d1528.wav,"Uh, you're kidding!",inform
3_1_d1603.wav,"Come on, you sound like my Mom.Look at that, it's beautiful!",inform
3_1_d1797.wav,"I'm fine. After ten years, you still look great!",inform
3_1_d1838.wav,"Sixty-five? What the? How did you bargain him down, Jim? You've never even been to a flea market before!",question
3_1_d1849.wav,"No, I'm an art lover, so I think more of Bellini and Botticelli!",inform
3_1_d2001.wav,"I see your reservation on my computer. Let me just cancel it, and you'll be all set!",inform
3_1_d2052.wav,Look! Here it is!,directive
3_1_d2084.wav,"And they have tangy, freshly-made salsa, too. My mouth is watering already!",inform
3_1_d2197.wav,And the people were so friendly!,question
3_1_d2254.wav,"It sure is cold this morning, isn’t it? I barely even get out of bed!",question
3_1_d2288.wav,Ahh! Now that's more like it. Atmosphere!,inform
3_1_d2324.wav,You big scrooge!,commissive
3_1_d2420.wav,Wow. We don't get to see this in the city!,commissive
4_0_d87.wav,"What are you talking about, we tried everything!",inform
4_0_d92.wav,Ha! That's right. You used to smoke. I forgot!,inform
4_0_d127.wav,"I tried to introduce myself to them when they moved in, but they were so arrogant that I didin't want to ever talk to them again!",inform
4_0_d131.wav,Not just today. Go exercise everyday!,directive
4_0_d268.wav,Umm but it's Saturday!,inform
4_0_d351.wav,That's wonderful!,inform
4_0_d449.wav,"Yeah. Oh, it's delicious!",inform
4_0_d504.wav,"I do, that’s why you should appreciate this gift!",inform
4_0_d527.wav,"Oh, right. My geography isn't very good!",inform
4_0_d550.wav,You’re darn right!,inform
4_0_d560.wav,"Yes, my customers have started to complain too!",inform
4_0_d563.wav,"Well, there's nothing I can do about my height!",inform
4_0_d758.wav,"Yes,  Umm…. the chicken looks wonderful!",commissive
4_0_d771.wav,You really are lucky!,inform
4_0_d792.wav,We haven't. Hurry up!,directive
4_0_d805.wav,It is a good idea. What dish are you cooking now?!,question
4_0_d880.wav,Not anymore! Can you believe it? Umm they've decided that Pluto is not a planet anymore!,question
4_0_d932.wav,Let the men take the lead!,directive
4_0_d945.wav,"Sugar, sugar, preservatives, fats, more sugar, more fat, more preservatives!",inform
4_0_d1019.wav,Later this month. I can't wait!,inform
4_0_d1026.wav,He married a girl who is only eighteen!,commissive
4_0_d1274.wav,Titanic? That old film? But I've seen it before!,inform
4_0_d1282.wav,That's sheer robbery!,inform
4_0_d1305.wav,Just alright? She's fabulous!,inform
4_0_d1329.wav,I really admire those who made such great inventions!,inform
4_0_d1424.wav,I'm so humiliated! What's that man saying? Everyone's laughing!,question
4_0_d1437.wav,"Oh, that's too bad! I am sorry to hear that!",inform
4_0_d1498.wav,Thanks for the invitation. I will!,commissive
4_0_d1508.wav,Some guy in the accounting department has a brother on the team!,inform
4_0_d1601.wav,It's your fault for mixing the two broths!,directive
4_0_d1604.wav,Great!,inform
4_0_d1664.wav,"Well, you have three kids, so you knew what it meant once upon a time!",inform
4_0_d1719.wav,That's amazing!,inform
4_0_d1754.wav,I don't want to argue anymore. Please get out of my life!,inform
4_0_d1798.wav,"The more, the merrier!",commissive
4_0_d1838.wav,It must be my special touch. Umm I think bargaining is in my blood!,inform
4_0_d1873.wav,"What are you talking about, we've tried everything!",commissive
4_0_d1891.wav,What park? You found a doll in a park? Gross!,question
4_0_d1908.wav,I guess the games I like the most are the ones that I'm good at!,inform
4_0_d1950.wav,I want to ride a camel and definitely see the pyramids!,inform
4_0_d1979.wav,I just cann't believe my ears!,inform
4_0_d1996.wav,It was that final sprint! You were great! Really!,inform
4_0_d2060.wav,"OK, I see. Thank you!",commissive
4_0_d2104.wav,That's incredible!,inform
4_0_d2136.wav,"I swear, the overhead compartments on these planes just keep getting smaller and smaller!",inform
4_0_d2140.wav,Those are the ones that are pre-dipped in sweet coating!,inform
4_0_d2156.wav,"Of course, Bamboo!",inform
4_0_d2238.wav,"Yes, and the food was horrible!",inform
4_0_d2288.wav,"Come on baby, let's dance!",directive
4_0_d2324.wav,Hear me out. We can pool the money and give it to a family who could really use it!,inform
4_0_d2342.wav,"Oh, that's right. Renting is good!",commissive
4_0_d2362.wav,I can hardly wait!,inform
4_0_d2440.wav,"It's exciting news! If we find a second solar system, we might find a second earth!",inform
4_0_d2472.wav,You must be joking. You can't fall in love with someone you've never met!,question
4_1_d271.wav,"You went out and bought khakis, too!",inform
4_1_d339.wav,Really? That's the icing on the cake. Congratulation again!,inform
4_1_d369.wav,Wow!!!,inform
4_1_d437.wav,"Hey, you can dance to rap music!",directive
4_1_d441.wav,Stop acting like this. Say away!,directive
4_1_d457.wav,Yes!,inform
4_1_d540.wav,Good. So we don't have to work. How nice!,inform
4_1_d582.wav,"Oh, great! That’s at the other end of the terminal!",inform
4_1_d732.wav,"Oh, gosh! I have to go to the restroom so bad! I can't bear it anymore!",inform
4_1_d1076.wav,You're getting that hot stuff in my mild broth!,inform
4_1_d1082.wav,"Thanks, but I have to admit I am really good at bluffing!",inform
4_1_d1097.wav,And we could get a dog!,directive
4_1_d1103.wav,Good!,inform
4_1_d1110.wav,"Ha, yes, brilliant!",inform
4_1_d1172.wav,That's it!,commissive
4_1_d1183.wav,Come on! Don’t be silly!,inform
4_1_d1200.wav,Good. I think I'll get too nervous to look at myself in the mirror!,inform
4_1_d1238.wav,"Sure. I love this place, especially the decoration. So tasteful!",inform
4_1_d1248.wav,Yep. I placed a bid for the shirt. The minimum was ten so I bet fifty!,inform
4_1_d1358.wav,Yeah!,inform
4_1_d1391.wav,You’re the best!,inform
4_1_d1468.wav,Wow! What a hit!,inform
4_1_d1551.wav,I could teach you how to cook something healthy. Frozen pizza are so bad for you!,inform
4_1_d1616.wav,Exactly!,inform
4_1_d1765.wav,You're right! How are you? It's been a long time!,inform
4_1_d1855.wav,"Look, it's starting!",inform
4_1_d1890.wav,Just what I thought!,inform
4_1_d1957.wav,"Really? No, no, I couldn't! You're too nice!",commissive
4_1_d2180.wav,That's a good idea. Let's go!,commissive
4_1_d2237.wav,Thanks a lot!,inform
4_1_d2252.wav,What a heavy snow!,inform
4_1_d2366.wav,"Okay, no problem. Bye!",commissive
4_1_d2517.wav,"No, mine!",inform
5_0_d110.wav,Are you ready? Here we go. Say Cheese!,inform
5_0_d153.wav,"He told me that if I showed up late one more time, he'd fire me. He's so mean!",inform
5_0_d179.wav,That's great. Let's go!,inform
5_0_d203.wav,I don't know. I don't know what most of this food is!,inform
5_0_d263.wav,"Enough! If we don't finish the game, there won't be time for any movies tonight!",directive
5_0_d457.wav,Ze ze ze... Women!,inform
5_0_d505.wav,Totally cool colors!,inform
5_0_d559.wav,I went sky-diving!,inform
5_0_d582.wav,"OK, so here’s the plan ; When we land, run to gate fourteen!",inform
5_0_d615.wav,"Umm I think you’re absolutely right. OK, that’s decided then!",directive
5_0_d698.wav,OK! Just give her this for me!,commissive
5_0_d781.wav,Really? That's wonderful!,question
5_0_d823.wav,Cool!,inform
5_0_d1085.wav,You should also put yours on. You never know what will happen with me in the driver’s seat!,inform
5_0_d1086.wav,It's great!,inform
5_0_d1200.wav,"Oh, don't. I'm sure you'll be the loveliest bride ever!",inform
5_0_d1345.wav,How amazing!,inform
5_0_d1760.wav,What a pity!,inform
5_0_d1846.wav,I would look so cool carrying this around!,inform
5_0_d1939.wav,You're right! So I can listen to music while riding my motorbike!,inform
5_0_d2002.wav,I thought you had trouble with Clive!,inform
5_0_d2031.wav,Shooting guard. The same as Michael Jordan!,inform
5_0_d2081.wav,Then I bet he's really good!,inform
5_0_d2191.wav,It's about two hundred years old. It has a lot of history!,inform
5_0_d2334.wav,Maybe!,inform
5_0_d2366.wav,Bye!,inform
5_0_d2435.wav,Let's enter it!,directive
5_0_d2485.wav,Then I'll tell folks the food's ready. Come and get it! I've always wanted to say that!,inform
5_0_d2517.wav,Thank goodness!,inform
5_1_d22.wav,Are you kidding? You're going to cause an accident just from people gawking!,directive
5_1_d200.wav,"OK, will do!",commissive
5_1_d269.wav,"Well, he made quite a few mistakes on the monthly report and when his supervisor found them, my manager blamed them on me!",inform
5_1_d276.wav,I got it as a gift so I couldn't take it back. Good luck! I hope it will fit you!,commissive
5_1_d297.wav,Won't he be surprised!,inform
5_1_d312.wav,"I'm pulling your leg, Paul. I'm a shopping queen, remember? So of course I know what a garage sale is all about!",inform
5_1_d318.wav,"No, I don't like action movies because I'm cultured!",inform
5_1_d327.wav,Thank you so much!,inform
5_1_d333.wav,"Yes, definitely! You can't drive freely!",inform
5_1_d335.wav,It’s a special kind of Chinese herb. It’s good for you!,inform
5_1_d340.wav,"Well, it's started raining since then. Look out the window! It's pouring rain out there!",inform
5_1_d363.wav,The night life there. It's so romantic!,question
5_1_d495.wav,"Sure, but you really did great and outperformed the others. You deserved it!",inform
5_1_d500.wav,Great! Umm I can teach you men a thing or two about shopping!,commissive
5_1_d560.wav,Oh look! Here it comes now!,inform
5_1_d583.wav,That's good!,inform
